,id_loc,Annee,suffrage,1_tour,2_tour
3176,33,2012,Exprimés,258814,250291.0
3177,33,2012,Blancs et nuls,5833,17564.0
3178,33,2012,Votants,264647,267855.0
3179,33,2012,Inscrits,311933,311783.0
3180,34,2012,Exprimés,291412,279854.0
3181,34,2012,Blancs et nuls,6004,19202.0
3182,34,2012,Votants,297416,299056.0
3183,34,2012,Inscrits,359193,359184.0
3184,35,2012,Votants,293501,292984.0
3185,35,2012,Inscrits,353056,353114.0
3186,35,2012,Blancs et nuls,5248,18589.0
3187,35,2012,Exprimés,288253,274395.0
3188,38,2012,Inscrits,417830,417805.0
3189,38,2012,Votants,340560,340272.0
3190,38,2012,Blancs et nuls,6085,21996.0
3191,38,2012,Exprimés,334475,318276.0
3192,39,2012,Exprimés,236815,227128.0
3193,39,2012,Blancs et nuls,4380,14883.0
3194,39,2012,Inscrits,297784,297762.0
3195,39,2012,Votants,241195,242011.0
3196,40,2012,Votants,569595,572626.0
3197,40,2012,Exprimés,560072,543271.0
3198,40,2012,Blancs et nuls,9523,29355.0
3199,40,2012,Inscrits,676771,676503.0
3200,25,2012,Votants,75509,76999.0
3201,25,2012,Blancs et nuls,1294,4373.0
3202,25,2012,Inscrits,101682,101674.0
3203,25,2012,Exprimés,74215,72626.0
3204,50,2012,Votants,88144,91170.0
3205,50,2012,Exprimés,86517,86322.0
3206,50,2012,Blancs et nuls,1627,4848.0
3207,50,2012,Inscrits,118667,118641.0
3208,3,2012,Inscrits,256275,256211.0
3209,3,2012,Blancs et nuls,5059,14924.0
3210,3,2012,Exprimés,205950,196208.0
3211,3,2012,Votants,211009,211132.0
3212,44,2012,Votants,425148,424811.0
3213,44,2012,Inscrits,513138,513007.0
3214,44,2012,Blancs et nuls,7122,28329.0
3215,44,2012,Exprimés,418026,396482.0
3216,51,2012,Inscrits,845035,845444.0
3217,51,2012,Blancs et nuls,11760,38855.0
3218,51,2012,Exprimés,693593,661461.0
3219,51,2012,Votants,705353,700316.0
3220,45,2012,Exprimés,120666,115828.0
3221,45,2012,Blancs et nuls,2724,8044.0
3222,45,2012,Votants,123390,123872.0
3223,45,2012,Inscrits,143798,143775.0
3224,46,2012,Exprimés,818906,792500.0
3225,46,2012,Votants,832946,841139.0
3226,46,2012,Inscrits,1007663,1007800.0
3227,46,2012,Blancs et nuls,14040,48639.0
3228,62,2012,Exprimés,602944,577662.0
3229,62,2012,Votants,613422,614713.0
3230,62,2012,Inscrits,746616,746809.0
3231,62,2012,Blancs et nuls,10478,37051.0
3232,64,2012,Blancs et nuls,11045,30542.0
3233,64,2012,Votants,590071,588574.0
3234,64,2012,Exprimés,579026,558032.0
3235,64,2012,Inscrits,697043,697094.0
3236,65,2012,Inscrits,173772,173772.0
3237,65,2012,Blancs et nuls,3488,10443.0
3238,65,2012,Votants,142436,142702.0
3239,65,2012,Exprimés,138948,132259.0
3240,66,2012,Inscrits,412904,412935.0
3241,66,2012,Votants,341546,342339.0
3242,66,2012,Exprimés,335255,322667.0
3243,66,2012,Blancs et nuls,6291,19672.0
3244,67,2012,Blancs et nuls,12033,37886.0
3245,67,2012,Exprimés,666339,635877.0
3246,67,2012,Inscrits,821279,821554.0
3247,67,2012,Votants,678372,673763.0
3248,69,2012,Blancs et nuls,3242,11137.0
3249,69,2012,Votants,157335,157462.0
3250,69,2012,Inscrits,188252,188216.0
3251,69,2012,Exprimés,154093,146325.0
3252,4,2012,Votants,102899,103581.0
3253,4,2012,Exprimés,100788,96942.0
3254,4,2012,Blancs et nuls,2111,6639.0
3255,4,2012,Inscrits,123933,123895.0
3256,72,2012,Votants,248667,251779.0
3257,72,2012,Exprimés,243830,236664.0
3258,72,2012,Blancs et nuls,4837,15115.0
3259,72,2012,Inscrits,296740,296719.0
3260,73,2012,Votants,201276,200966.0
3261,73,2012,Inscrits,243061,243119.0
3262,73,2012,Exprimés,197301,187457.0
3263,73,2012,Blancs et nuls,3975,13509.0
3264,74,2012,Inscrits,509701,509732.0
3265,74,2012,Exprimés,412423,389143.0
3266,74,2012,Blancs et nuls,8052,26994.0
3267,74,2012,Votants,420475,416137.0
3268,52,2012,Exprimés,145099,137191.0
3269,52,2012,Blancs et nuls,3779,11381.0
3270,52,2012,Inscrits,176103,176028.0
3271,52,2012,Votants,148878,148572.0
3272,75,2012,Inscrits,935254,935620.0
3273,75,2012,Votants,787893,785223.0
3274,75,2012,Exprimés,773722,744377.0
3275,75,2012,Blancs et nuls,14171,40846.0
3276,76,2012,Blancs et nuls,6686,23148.0
3277,76,2012,Votants,362731,363108.0
3278,76,2012,Exprimés,356045,339960.0
3279,76,2012,Inscrits,442928,442970.0
3280,77,2012,Blancs et nuls,2370,7277.0
3281,77,2012,Inscrits,135178,135211.0
3282,77,2012,Exprimés,114070,109843.0
3283,77,2012,Votants,116440,117120.0
3284,78,2012,Blancs et nuls,4088,14216.0
3285,78,2012,Exprimés,196532,188429.0
3286,78,2012,Inscrits,240926,240698.0
3287,78,2012,Votants,200620,202645.0
3288,79,2012,Exprimés,50006,48027.0
3289,79,2012,Inscrits,59890,59885.0
3290,79,2012,Votants,51033,51507.0
3291,79,2012,Blancs et nuls,1027,3480.0
3292,81,2012,Exprimés,455773,437255.0
3293,81,2012,Blancs et nuls,10855,27263.0
3294,81,2012,Inscrits,553014,553191.0
3295,81,2012,Votants,466628,464518.0
3296,58,2012,Exprimés,86777,83380.0
3297,58,2012,Blancs et nuls,1842,6025.0
3298,58,2012,Votants,88619,89405.0
3299,58,2012,Inscrits,106865,106875.0
3300,82,2012,Inscrits,375716,375776.0
3301,82,2012,Votants,312081,312897.0
3302,82,2012,Blancs et nuls,5952,18300.0
3303,82,2012,Exprimés,306129,294597.0
3304,83,2012,Inscrits,382003,382133.0
3305,83,2012,Exprimés,296987,282316.0
3306,83,2012,Votants,301964,301325.0
3307,83,2012,Blancs et nuls,4977,19009.0
3308,53,2012,Inscrits,138929,138781.0
3309,53,2012,Blancs et nuls,2231,8300.0
3310,53,2012,Votants,111584,111350.0
3311,53,2012,Exprimés,109353,103050.0
3312,85,2012,Blancs et nuls,4701,11494.0
3313,85,2012,Inscrits,221493,221494.0
3314,85,2012,Votants,186972,186063.0
3315,85,2012,Exprimés,182271,174569.0
3316,87,2012,Votants,396145,395005.0
3317,87,2012,Inscrits,495506,495452.0
3318,87,2012,Exprimés,389903,370557.0
3319,87,2012,Blancs et nuls,6242,24448.0
3320,88,2012,Exprimés,112454,105758.0
3321,88,2012,Blancs et nuls,2075,8531.0
3322,88,2012,Inscrits,140133,140113.0
3323,88,2012,Votants,114529,114289.0
3324,89,2012,Inscrits,555819,555655.0
3325,89,2012,Votants,469696,470236.0
3326,89,2012,Exprimés,461158,443141.0
3327,89,2012,Blancs et nuls,8538,27095.0
3328,90,2012,Blancs et nuls,10658,37821.0
3329,90,2012,Exprimés,572072,544649.0
3330,90,2012,Inscrits,745678,745761.0
3331,90,2012,Votants,582730,582470.0
3332,91,2012,Votants,133190,133825.0
3333,91,2012,Inscrits,164911,164915.0
3334,91,2012,Exprimés,130596,124845.0
3335,91,2012,Blancs et nuls,2594,8980.0
3336,93,2012,Votants,1395836,1396198.0
3337,93,2012,Inscrits,1792359,1792610.0
3338,93,2012,Exprimés,1371099,1309155.0
3339,93,2012,Blancs et nuls,24737,87043.0
3340,5,2012,Votants,591905,599239.0
3341,5,2012,Exprimés,582842,569172.0
3342,5,2012,Inscrits,745288,745493.0
3343,5,2012,Blancs et nuls,9063,30067.0
3344,96,2012,Inscrits,548845,549097.0
3345,96,2012,Votants,444203,443013.0
3346,96,2012,Blancs et nuls,8234,29580.0
3347,96,2012,Exprimés,435969,413433.0
3348,97,2012,Votants,177143,176445.0
3349,97,2012,Inscrits,212521,212505.0
3350,97,2012,Exprimés,173754,164666.0
3351,97,2012,Blancs et nuls,3389,11779.0
3352,99,2012,Votants,865561,863054.0
3353,99,2012,Exprimés,849139,801118.0
3354,99,2012,Inscrits,1083728,1083666.0
3355,99,2012,Blancs et nuls,16422,61936.0
3356,102,2012,Votants,377666,376328.0
3357,102,2012,Exprimés,369444,351592.0
3358,102,2012,Inscrits,449247,449281.0
3359,102,2012,Blancs et nuls,8222,24736.0
3360,104,2012,Votants,402158,409114.0
3361,104,2012,Inscrits,488946,488982.0
3362,104,2012,Exprimés,393657,383338.0
3363,104,2012,Blancs et nuls,8501,25776.0
3364,59,2012,Inscrits,177417,177439.0
3365,59,2012,Votants,147673,148284.0
3366,59,2012,Blancs et nuls,2969,9313.0
3367,59,2012,Exprimés,144704,138971.0
3368,105,2012,Blancs et nuls,5112,18386.0
3369,105,2012,Exprimés,264194,252293.0
3370,105,2012,Inscrits,329243,329293.0
3371,105,2012,Votants,269306,270679.0
3372,14,2012,Exprimés,585932,565902.0
3373,14,2012,Votants,597183,599728.0
3374,14,2012,Inscrits,748087,748128.0
3375,14,2012,Blancs et nuls,11251,33826.0
3376,49,2012,Inscrits,521174,519575.0
3377,49,2012,Blancs et nuls,8397,26678.0
3378,49,2012,Votants,413808,415937.0
3379,49,2012,Exprimés,405411,389259.0
3380,108,2012,Blancs et nuls,14233,41569.0
3381,108,2012,Inscrits,1100632,1100976.0
3382,108,2012,Votants,897884,893838.0
3383,108,2012,Exprimés,883651,852269.0
3384,6,2012,Blancs et nuls,4073,13975.0
3385,6,2012,Inscrits,243351,243351.0
3386,6,2012,Exprimés,200718,189955.0
3387,6,2012,Votants,204791,203930.0
3388,54,2012,Inscrits,180646,180598.0
3389,54,2012,Blancs et nuls,3682,12525.0
3390,54,2012,Votants,150218,150840.0
3391,54,2012,Exprimés,146536,138315.0
3392,113,2012,Blancs et nuls,7584,23261.0
3393,113,2012,Inscrits,409987,409846.0
3394,113,2012,Votants,332410,333255.0
3395,113,2012,Exprimés,324826,309994.0
3396,114,2012,Blancs et nuls,8233,22759.0
3397,114,2012,Inscrits,406858,406896.0
3398,114,2012,Votants,334335,332188.0
3399,114,2012,Exprimés,326102,309429.0
3400,115,2012,Exprimés,243115,230919.0
3401,115,2012,Blancs et nuls,5132,15389.0
3402,115,2012,Votants,248247,246308.0
3403,115,2012,Inscrits,298785,298887.0
3404,55,2012,Exprimés,402015,387550.0
3405,55,2012,Votants,409358,410553.0
3406,55,2012,Inscrits,504674,504553.0
3407,55,2012,Blancs et nuls,7343,23003.0
3408,98,2012,Blancs et nuls,12093,33088.0
3409,98,2012,Exprimés,992474,1007961.0
3410,98,2012,Votants,1004567,1041049.0
3411,98,2012,Inscrits,1253322,1253919.0
3412,119,2012,Blancs et nuls,13470,43357.0
3413,119,2012,Inscrits,876165,876129.0
3414,119,2012,Votants,708871,710630.0
3415,119,2012,Exprimés,695401,667273.0
3416,118,2012,Votants,657276,679739.0
3417,118,2012,Exprimés,645798,640723.0
3418,118,2012,Blancs et nuls,11478,39016.0
3419,118,2012,Inscrits,843673,843992.0
3420,135,2012,Exprimés,719313,728762.0
3421,135,2012,Votants,730379,762405.0
3422,135,2012,Blancs et nuls,11066,33643.0
3423,135,2012,Inscrits,926619,926633.0
3424,31,2012,Exprimés,221715,214385.0
3425,31,2012,Votants,227115,227869.0
3426,31,2012,Inscrits,270711,270641.0
3427,31,2012,Blancs et nuls,5400,13484.0
3428,7,2012,Votants,156071,156061.0
3429,7,2012,Blancs et nuls,2480,10308.0
3430,7,2012,Exprimés,153591,145753.0
3431,7,2012,Inscrits,196579,196603.0
3432,121,2012,Blancs et nuls,6012,22754.0
3433,121,2012,Exprimés,329137,313423.0
3434,121,2012,Votants,335149,336177.0
3435,121,2012,Inscrits,409444,409366.0
3436,122,2012,Blancs et nuls,5346,16866.0
3437,122,2012,Votants,242060,242110.0
3438,122,2012,Inscrits,283884,283870.0
3439,122,2012,Exprimés,236714,225244.0
3440,123,2012,Votants,149010,148676.0
3441,123,2012,Inscrits,175312,175337.0
3442,123,2012,Exprimés,145844,138893.0
3443,123,2012,Blancs et nuls,3166,9783.0
3444,127,2012,Exprimés,600730,581850.0
3445,127,2012,Blancs et nuls,9433,33977.0
3446,127,2012,Votants,610163,615827.0
3447,127,2012,Inscrits,757180,757310.0
3448,128,2012,Blancs et nuls,5546,20086.0
3449,128,2012,Votants,318435,319125.0
3450,128,2012,Exprimés,312889,299039.0
3451,128,2012,Inscrits,388052,388058.0
3452,129,2012,Inscrits,488819,488788.0
3453,129,2012,Votants,417101,415669.0
3454,129,2012,Blancs et nuls,9717,24499.0
3455,129,2012,Exprimés,407384,391170.0
3456,131,2012,Votants,251096,251141.0
3457,131,2012,Inscrits,303653,303613.0
3458,131,2012,Blancs et nuls,5406,15410.0
3459,131,2012,Exprimés,245690,235731.0
3460,57,2012,Blancs et nuls,5950,15454.0
3461,57,2012,Votants,223889,224016.0
3462,57,2012,Inscrits,264914,264859.0
3463,57,2012,Exprimés,217939,208562.0
3464,132,2012,Blancs et nuls,5174,19079.0
3465,132,2012,Votants,234076,233854.0
3466,132,2012,Inscrits,285410,285407.0
3467,132,2012,Exprimés,228902,214775.0
3468,134,2012,Votants,198023,198349.0
3469,134,2012,Exprimés,194476,184732.0
3470,134,2012,Blancs et nuls,3547,13617.0
3471,134,2012,Inscrits,245258,245241.0
3472,9,2012,Votants,97868,98333.0
3473,9,2012,Exprimés,96048,91918.0
3474,9,2012,Inscrits,116370,116357.0
3475,9,2012,Blancs et nuls,1820,6415.0
3476,124,2012,Exprimés,74923,70989.0
3477,124,2012,Votants,76507,76863.0
3478,124,2012,Inscrits,94889,94858.0
3479,124,2012,Blancs et nuls,1584,5874.0
3480,37,2012,Votants,607528,627452.0
3481,37,2012,Exprimés,597251,594522.0
3482,37,2012,Inscrits,767292,767568.0
3483,37,2012,Blancs et nuls,10277,32930.0
3484,61,2012,Votants,745378,777070.0
3485,61,2012,Inscrits,938538,939121.0
3486,61,2012,Exprimés,733652,745944.0
3487,61,2012,Blancs et nuls,11726,31126.0
3488,120,2012,Blancs et nuls,10104,25562.0
3489,120,2012,Votants,544019,566384.0
3490,120,2012,Exprimés,533915,540822.0
3491,120,2012,Inscrits,740536,740925.0
3492,126,2012,Inscrits,767571,767965.0
3493,126,2012,Votants,594863,617936.0
3494,126,2012,Exprimés,585362,590247.0
3495,126,2012,Blancs et nuls,9501,27689.0
3496,125,2012,Exprimés,532715,537061.0
3497,125,2012,Blancs et nuls,9752,27489.0
3498,125,2012,Inscrits,704810,704950.0
3499,125,2012,Votants,542467,564550.0
3500,47,2012,Votants,156523,185302.0
3501,47,2012,Exprimés,145159,172008.0
3502,47,2012,Blancs et nuls,11364,13294.0
3503,47,2012,Inscrits,298108,298169.0
3504,84,2012,Exprimés,146270,167356.0
3505,84,2012,Inscrits,302903,302712.0
3506,84,2012,Votants,158777,180948.0
3507,84,2012,Blancs et nuls,12507,13592.0
3508,48,2012,Inscrits,76874,77089.0
3509,48,2012,Blancs et nuls,1756,2391.0
3510,48,2012,Exprimés,37412,41710.0
3511,48,2012,Votants,39168,44101.0
3512,70,2012,Inscrits,578409,578355.0
3513,70,2012,Blancs et nuls,15303,21165.0
3514,70,2012,Exprimés,364085,400229.0
3515,70,2012,Votants,379388,421394.0
3516,112,2012,Exprimés,2631,3185.0
3517,112,2012,Inscrits,4923,4922.0
3518,112,2012,Blancs et nuls,99,206.0
3519,112,2012,Votants,2730,3391.0
3520,110,2012,Votants,8277,9907.0
3521,110,2012,Blancs et nuls,244,415.0
3522,110,2012,Exprimés,8033,9492.0
3523,110,2012,Inscrits,22685,22686.0
3524,86,2012,Blancs et nuls,1699,1660.0
3525,86,2012,Exprimés,35983,38622.0
3526,86,2012,Votants,37682,40282.0
3527,86,2012,Inscrits,77413,77544.0
3528,133,2012,Exprimés,6407,6769.0
3529,133,2012,Votants,6446,6838.0
3530,133,2012,Inscrits,8940,8942.0
3531,133,2012,Blancs et nuls,39,69.0
3532,100,2012,Exprimés,89819,99558.0
3533,100,2012,Blancs et nuls,2281,10624.0
3534,100,2012,Inscrits,186642,186938.0
3535,100,2012,Votants,92100,110182.0
3536,94,2012,Exprimés,89259,98011.0
3537,94,2012,Blancs et nuls,2369,3159.0
3538,94,2012,Votants,91628,101170.0
3539,94,2012,Inscrits,165467,165338.0
3540,42,2012,Votants,407704,454910.0
3541,42,2012,Inscrits,1043586,1078579.0
3542,42,2012,Exprimés,403294,445162.0
3543,42,2012,Blancs et nuls,4410,9748.0
3544,1,2017,Inscrits,415886,415952.0
3545,1,2017,Blancs et nuls,8580,37589.0
3546,1,2017,Exprimés,325799,285228.0
3547,1,2017,Votants,334379,322817.0
3548,2,2017,Inscrits,375752,375791.0
3549,2,2017,Blancs et nuls,7429,31905.0
3550,2,2017,Exprimés,288140,253141.0
3551,2,2017,Votants,295569,285046.0
3552,3,2017,Blancs et nuls,6773,27418.0
3553,3,2017,Exprimés,192460,166766.0
3554,3,2017,Votants,199233,194184.0
3555,3,2017,Inscrits,253508,253481.0
3556,5,2017,Inscrits,761761,761772.0
3557,5,2017,Exprimés,587932,503707.0
3558,5,2017,Votants,599858,563286.0
3559,5,2017,Blancs et nuls,11926,59579.0
3560,4,2017,Inscrits,126578,126458.0
3561,4,2017,Votants,102255,97204.0
3562,4,2017,Blancs et nuls,2541,13395.0
3563,4,2017,Exprimés,99714,83809.0
3564,7,2017,Blancs et nuls,3500,17466.0
3565,7,2017,Inscrits,194379,194348.0
3566,7,2017,Exprimés,146803,126994.0
3567,7,2017,Votants,150303,144460.0
3568,8,2017,Votants,202640,194753.0
3569,8,2017,Blancs et nuls,7084,27060.0
3570,8,2017,Inscrits,249258,249216.0
3571,8,2017,Exprimés,195556,167693.0
3572,10,2017,Exprimés,93306,76104.0
3573,10,2017,Blancs et nuls,2711,14605.0
3574,10,2017,Inscrits,117409,117406.0
3575,10,2017,Votants,96017,90709.0
3576,11,2017,Exprimés,161068,139989.0
3577,11,2017,Inscrits,203847,203800.0
3578,11,2017,Blancs et nuls,3828,18141.0
3579,11,2017,Votants,164896,158130.0
3580,12,2017,Blancs et nuls,5781,28504.0
3581,12,2017,Exprimés,214361,182340.0
3582,12,2017,Votants,220142,210844.0
3583,12,2017,Inscrits,272695,272651.0
3584,13,2017,Blancs et nuls,5435,24068.0
3585,13,2017,Exprimés,176463,150178.0
3586,13,2017,Inscrits,218276,218179.0
3587,13,2017,Votants,181898,174246.0
3588,14,2017,Inscrits,766539,766700.0
3589,14,2017,Votants,612502,583401.0
3590,14,2017,Exprimés,598105,524729.0
3591,14,2017,Blancs et nuls,14397,58672.0
3592,16,2017,Votants,1072248,1006036.0
3593,16,2017,Inscrits,1372394,1370059.0
3594,16,2017,Exprimés,1049698,897790.0
3595,16,2017,Blancs et nuls,22550,108246.0
3596,17,2017,Blancs et nuls,9218,44309.0
3597,17,2017,Exprimés,401622,347053.0
3598,17,2017,Votants,410840,391362.0
3599,17,2017,Inscrits,501153,501062.0
3600,18,2017,Blancs et nuls,3092,12766.0
3601,18,2017,Exprimés,91566,79349.0
3602,18,2017,Votants,94658,92115.0
3603,18,2017,Inscrits,117425,117394.0
3604,19,2017,Exprimés,199013,173616.0
3605,19,2017,Inscrits,259954,259951.0
3606,19,2017,Votants,204974,199411.0
3607,19,2017,Blancs et nuls,5961,25795.0
3608,20,2017,Votants,392018,379474.0
3609,20,2017,Inscrits,491369,491299.0
3610,20,2017,Exprimés,382065,332319.0
3611,20,2017,Blancs et nuls,9953,47155.0
3612,21,2017,Inscrits,228983,228981.0
3613,21,2017,Exprimés,172686,147735.0
3614,21,2017,Votants,178073,170965.0
3615,21,2017,Blancs et nuls,5387,23230.0
3616,23,2017,Votants,150978,147079.0
3617,23,2017,Inscrits,185277,185245.0
3618,23,2017,Exprimés,145613,123984.0
3619,23,2017,Blancs et nuls,5365,23095.0
3620,25,2017,Inscrits,108781,108760.0
3621,25,2017,Exprimés,72868,61555.0
3622,25,2017,Votants,75023,70338.0
3623,25,2017,Blancs et nuls,2155,8783.0
3624,28,2017,Blancs et nuls,2945,11717.0
3625,28,2017,Inscrits,93113,93122.0
3626,28,2017,Votants,73196,71384.0
3627,28,2017,Exprimés,70251,59667.0
3628,29,2017,Blancs et nuls,6854,34667.0
3629,29,2017,Exprimés,285124,248724.0
3630,29,2017,Inscrits,360658,360646.0
3631,29,2017,Votants,291978,283391.0
3632,30,2017,Blancs et nuls,9372,45663.0
3633,30,2017,Inscrits,455958,455837.0
3634,30,2017,Votants,384341,368170.0
3635,30,2017,Exprimés,374969,322507.0
3636,32,2017,Votants,221229,214805.0
3637,32,2017,Blancs et nuls,6831,24939.0
3638,32,2017,Inscrits,272385,272389.0
3639,32,2017,Exprimés,214398,189866.0
3640,33,2017,Inscrits,314020,313904.0
3641,33,2017,Exprimés,248710,210868.0
3642,33,2017,Blancs et nuls,7790,37276.0
3643,33,2017,Votants,256500,248144.0
3644,34,2017,Exprimés,284179,248239.0
3645,34,2017,Blancs et nuls,8023,35451.0
3646,34,2017,Votants,292202,283690.0
3647,34,2017,Inscrits,368401,368314.0
3648,36,2017,Exprimés,288741,252300.0
3649,36,2017,Blancs et nuls,7538,35044.0
3650,36,2017,Inscrits,369489,369464.0
3651,36,2017,Votants,296279,287344.0
3652,37,2017,Votants,637787,595783.0
3653,37,2017,Exprimés,623487,530159.0
3654,37,2017,Blancs et nuls,14300,65624.0
3655,37,2017,Inscrits,795227,795234.0
3656,38,2017,Blancs et nuls,8541,37951.0
3657,38,2017,Inscrits,427533,427522.0
3658,38,2017,Votants,345318,330222.0
3659,38,2017,Exprimés,336777,292271.0
3660,39,2017,Inscrits,301466,301455.0
3661,39,2017,Blancs et nuls,6213,27127.0
3662,39,2017,Exprimés,234779,203112.0
3663,39,2017,Votants,240992,230239.0
3664,41,2017,Inscrits,690571,690439.0
3665,41,2017,Exprimés,557185,480222.0
3666,41,2017,Votants,569935,545901.0
3667,41,2017,Blancs et nuls,12750,65679.0
3668,43,2017,Exprimés,554119,
3669,43,2017,Votants,559730,
3670,43,2017,Inscrits,1264113,
3671,43,2017,Blancs et nuls,5611,
3672,44,2017,Inscrits,537939,537834.0
3673,44,2017,Exprimés,420682,356104.0
3674,44,2017,Blancs et nuls,9980,51304.0
3675,44,2017,Votants,430662,407408.0
3676,45,2017,Exprimés,118683,100991.0
3677,45,2017,Blancs et nuls,3249,16322.0
3678,45,2017,Inscrits,144959,144954.0
3679,45,2017,Votants,121932,117313.0
3680,46,2017,Exprimés,850820,735796.0
3681,46,2017,Votants,870380,834787.0
3682,46,2017,Blancs et nuls,19560,98991.0
3683,46,2017,Inscrits,1086982,1086565.0
3684,47,2017,Votants,126651,155610.0
3685,47,2017,Blancs et nuls,14409,21665.0
3686,47,2017,Inscrits,316345,316062.0
3687,47,2017,Exprimés,112242,133945.0
3688,48,2017,Inscrits,92935,92252.0
3689,48,2017,Blancs et nuls,5086,5134.0
3690,48,2017,Exprimés,26839,33546.0
3691,48,2017,Votants,31925,38680.0
3692,49,2017,Blancs et nuls,11784,46166.0
3693,49,2017,Exprimés,403910,351195.0
3694,49,2017,Votants,415694,397361.0
3695,49,2017,Inscrits,526190,526161.0
3696,50,2017,Exprimés,81508,69064.0
3697,50,2017,Votants,83968,79231.0
3698,50,2017,Blancs et nuls,2460,10167.0
3699,50,2017,Inscrits,124875,124873.0
3700,51,2017,Exprimés,719393,603606.0
3701,51,2017,Votants,735868,686285.0
3702,51,2017,Inscrits,906653,906832.0
3703,51,2017,Blancs et nuls,16475,82679.0
3704,52,2017,Exprimés,139577,120343.0
3705,52,2017,Inscrits,177158,177116.0
3706,52,2017,Votants,144283,139475.0
3707,52,2017,Blancs et nuls,4706,19132.0
3708,53,2017,Exprimés,102440,89523.0
3709,53,2017,Votants,105379,102041.0
3710,53,2017,Inscrits,134148,134122.0
3711,53,2017,Blancs et nuls,2939,12518.0
3712,55,2017,Inscrits,540033,538161.0
3713,55,2017,Exprimés,413498,362845.0
3714,55,2017,Votants,423758,410275.0
3715,55,2017,Blancs et nuls,10260,47430.0
3716,56,2017,Exprimés,139522,122878.0
3717,56,2017,Blancs et nuls,4716,19022.0
3718,56,2017,Votants,144238,141900.0
3719,56,2017,Inscrits,179214,179186.0
3720,57,2017,Blancs et nuls,7284,30836.0
3721,57,2017,Inscrits,266322,266280.0
3722,57,2017,Exprimés,208415,178181.0
3723,57,2017,Votants,215699,209017.0
3724,58,2017,Votants,89086,84997.0
3725,58,2017,Exprimés,86927,73628.0
3726,58,2017,Blancs et nuls,2159,11369.0
3727,58,2017,Inscrits,109907,109889.0
3728,60,2017,Inscrits,177690,177681.0
3729,60,2017,Blancs et nuls,3726,20030.0
3730,60,2017,Exprimés,139689,117016.0
3731,60,2017,Votants,143415,137046.0
3732,61,2017,Exprimés,794758,689993.0
3733,61,2017,Inscrits,986730,983522.0
3734,61,2017,Votants,810015,756676.0
3735,61,2017,Blancs et nuls,15257,66683.0
3736,63,2017,Exprimés,626844,527655.0
3737,63,2017,Votants,641024,602635.0
3738,63,2017,Blancs et nuls,14180,74980.0
3739,63,2017,Inscrits,800394,800266.0
3740,64,2017,Inscrits,730142,730055.0
3741,64,2017,Blancs et nuls,14096,61874.0
3742,64,2017,Exprimés,599341,519235.0
3743,64,2017,Votants,613437,581109.0
3744,65,2017,Blancs et nuls,4564,18045.0
3745,65,2017,Votants,135498,130482.0
3746,65,2017,Exprimés,130934,112437.0
3747,65,2017,Inscrits,170409,170405.0
3748,66,2017,Votants,348700,330328.0
3749,66,2017,Blancs et nuls,8795,39694.0
3750,66,2017,Exprimés,339905,290634.0
3751,66,2017,Inscrits,428871,428836.0
3752,68,2017,Exprimés,662514,582289.0
3753,68,2017,Blancs et nuls,15848,71398.0
3754,68,2017,Inscrits,856366,856335.0
3755,68,2017,Votants,678362,653687.0
3756,69,2017,Exprimés,149569,129155.0
3757,69,2017,Blancs et nuls,4239,20099.0
3758,69,2017,Inscrits,190332,190318.0
3759,69,2017,Votants,153808,149254.0
3760,71,2017,Exprimés,350480,351970.0
3761,71,2017,Inscrits,639481,639391.0
3762,71,2017,Blancs et nuls,24772,50252.0
3763,71,2017,Votants,375252,402222.0
3764,72,2017,Exprimés,247866,213280.0
3765,72,2017,Blancs et nuls,6920,34029.0
3766,72,2017,Votants,254786,247309.0
3767,72,2017,Inscrits,310197,310094.0
3768,73,2017,Inscrits,245321,245294.0
3769,73,2017,Votants,198996,190727.0
3770,73,2017,Exprimés,193738,166673.0
3771,73,2017,Blancs et nuls,5258,24054.0
3772,74,2017,Votants,401971,387541.0
3773,74,2017,Exprimés,391367,342315.0
3774,74,2017,Inscrits,510809,510896.0
3775,74,2017,Blancs et nuls,10604,45226.0
3776,75,2017,Inscrits,993538,993397.0
3777,75,2017,Exprimés,811457,687593.0
3778,75,2017,Blancs et nuls,19484,91077.0
3779,75,2017,Votants,830941,778670.0
3780,76,2017,Blancs et nuls,9061,40239.0
3781,76,2017,Exprimés,355572,308738.0
3782,76,2017,Inscrits,452607,452626.0
3783,76,2017,Votants,364633,348977.0
3784,77,2017,Blancs et nuls,3188,16229.0
3785,77,2017,Exprimés,110787,92739.0
3786,77,2017,Inscrits,136322,136265.0
3787,77,2017,Votants,113975,108968.0
3788,78,2017,Exprimés,188822,163805.0
3789,78,2017,Votants,194126,188629.0
3790,78,2017,Inscrits,240931,240864.0
3791,78,2017,Blancs et nuls,5304,24824.0
3792,80,2017,Votants,49559,47612.0
3793,80,2017,Inscrits,59508,59496.0
3794,80,2017,Exprimés,48147,40269.0
3795,80,2017,Blancs et nuls,1412,7343.0
3796,81,2017,Votants,472387,447667.0
3797,81,2017,Inscrits,569425,569235.0
3798,81,2017,Exprimés,458958,396598.0
3799,81,2017,Blancs et nuls,13429,51069.0
3800,82,2017,Exprimés,300446,262825.0
3801,82,2017,Inscrits,379104,379039.0
3802,82,2017,Votants,308902,296235.0
